image_name,set_id,file_path,flank_wear,adhesive_wear,combination_wear,wear_type,wear,timestamp
Set15/Test_0015_1_00_181_2023-06-08T09_47_18.766521.jpg,15,MATWI/Set15/images/Test_0015_1_00_181_2023-06-08T09_47_18.766521.jpg,,180.0,,adhesion,180.0,2023-06-08T09:47:18.766521
Set15/Test_0015_1_00_182_2023-06-08T09_48_53.366530.jpg,15,MATWI/Set15/images/Test_0015_1_00_182_2023-06-08T09_48_53.366530.jpg,,180.0,,adhesion,180.0,2023-06-08T09:48:53.366530
Set15/Test_0015_1_00_183_2023-06-08T09_50_27.856728.jpg,15,MATWI/Set15/images/Test_0015_1_00_183_2023-06-08T09_50_27.856728.jpg,,180.0,,adhesion,180.0,2023-06-08T09:50:27.856728
Set15/Test_0015_1_00_184_2023-06-08T09_52_02.460299.jpg,15,MATWI/Set15/images/Test_0015_1_00_184_2023-06-08T09_52_02.460299.jpg,,180.0,,adhesion,180.0,2023-06-08T09:52:02.460299
Set15/Test_0015_1_00_185_2023-06-08T09_53_37.079855.jpg,15,MATWI/Set15/images/Test_0015_1_00_185_2023-06-08T09_53_37.079855.jpg,,180.0,,adhesion,180.0,2023-06-08T09:53:37.079855
Set15/Test_0015_1_00_186_2023-06-08T09_55_10.225624.jpg,15,MATWI/Set15/images/Test_0015_1_00_186_2023-06-08T09_55_10.225624.jpg,,180.0,,adhesion,180.0,2023-06-08T09:55:10.225624
Set15/Test_0015_1_00_187_2023-06-08T09_56_44.909179.jpg,15,MATWI/Set15/images/Test_0015_1_00_187_2023-06-08T09_56_44.909179.jpg,,180.0,,adhesion,180.0,2023-06-08T09:56:44.909179
Set15/Test_0015_1_00_188_2023-06-08T09_58_19.585182.jpg,15,MATWI/Set15/images/Test_0015_1_00_188_2023-06-08T09_58_19.585182.jpg,210.0,,,flank_wear,210.0,2023-06-08T09:58:19.585182
Set15/Test_0015_1_00_189_2023-06-08T09_59_54.109244.jpg,15,MATWI/Set15/images/Test_0015_1_00_189_2023-06-08T09_59_54.109244.jpg,,210.0,,adhesion,210.0,2023-06-08T09:59:54.109244
Set15/Test_0015_1_00_190_2023-06-08T10_01_28.524384.jpg,15,MATWI/Set15/images/Test_0015_1_00_190_2023-06-08T10_01_28.524384.jpg,210.0,,,flank_wear,210.0,2023-06-08T10:01:28.524384
Set15/Test_0015_1_00_191_2023-06-08T10_03_03.010442.jpg,15,MATWI/Set15/images/Test_0015_1_00_191_2023-06-08T10_03_03.010442.jpg,,210.0,,adhesion,210.0,2023-06-08T10:03:03.010442
Set15/Test_0015_1_00_192_2023-06-08T10_04_37.466577.jpg,15,MATWI/Set15/images/Test_0015_1_00_192_2023-06-08T10_04_37.466577.jpg,,210.0,,adhesion,210.0,2023-06-08T10:04:37.466577
Set15/Test_0015_1_00_193_2023-06-08T10_06_12.031430.jpg,15,MATWI/Set15/images/Test_0015_1_00_193_2023-06-08T10_06_12.031430.jpg,,210.0,,adhesion,210.0,2023-06-08T10:06:12.031430
Set15/Test_0015_1_00_194_2023-06-08T10_07_46.656488.jpg,15,MATWI/Set15/images/Test_0015_1_00_194_2023-06-08T10_07_46.656488.jpg,,210.0,,adhesion,210.0,2023-06-08T10:07:46.656488
Set15/Test_0015_1_00_195_2023-06-08T10_09_21.111085.jpg,15,MATWI/Set15/images/Test_0015_1_00_195_2023-06-08T10_09_21.111085.jpg,,210.0,,adhesion,210.0,2023-06-08T10:09:21.111085
Set15/Test_0015_1_00_196_2023-06-08T10_10_55.598195.jpg,15,MATWI/Set15/images/Test_0015_1_00_196_2023-06-08T10_10_55.598195.jpg,,210.0,,adhesion,210.0,2023-06-08T10:10:55.598195
Set15/Test_0015_1_00_197_2023-06-08T10_12_29.512071.jpg,15,MATWI/Set15/images/Test_0015_1_00_197_2023-06-08T10_12_29.512071.jpg,,210.0,,adhesion,210.0,2023-06-08T10:12:29.512071
Set15/Test_0015_1_00_198_2023-06-08T10_14_04.340565.jpg,15,MATWI/Set15/images/Test_0015_1_00_198_2023-06-08T10_14_04.340565.jpg,,210.0,,adhesion,210.0,2023-06-08T10:14:04.340565
Set15/Test_0015_1_00_199_2023-06-08T10_15_39.055082.jpg,15,MATWI/Set15/images/Test_0015_1_00_199_2023-06-08T10_15_39.055082.jpg,,210.0,,adhesion,210.0,2023-06-08T10:15:39.055082
Set15/Test_0015_1_00_200_2023-06-08T10_17_13.711023.jpg,15,MATWI/Set15/images/Test_0015_1_00_200_2023-06-08T10_17_13.711023.jpg,210.0,,,flank_wear,210.0,2023-06-08T10:17:13.711023
Set15/Test_0015_1_00_201_2023-06-08T10_18_48.422514.jpg,15,MATWI/Set15/images/Test_0015_1_00_201_2023-06-08T10_18_48.422514.jpg,210.0,,,flank_wear,210.0,2023-06-08T10:18:48.422514
Set16/Test_0015_1_00_202_2023-06-08T10_42_14.649458.jpg,16,MATWI/Set16/images/Test_0015_1_00_202_2023-06-08T10_42_14.649458.jpg,,,90.0,combination,90.0,2023-06-08T10:42:14.649458
Set16/Test_0015_1_00_203_2023-06-08T10_44_44.370999.jpg,16,MATWI/Set16/images/Test_0015_1_00_203_2023-06-08T10_44_44.370999.jpg,,,90.0,combination,90.0,2023-06-08T10:44:44.370999
Set16/Test_0015_1_00_204_2023-06-08T10_47_16.025822.jpg,16,MATWI/Set16/images/Test_0015_1_00_204_2023-06-08T10_47_16.025822.jpg,,,90.0,combination,90.0,2023-06-08T10:47:16.025822
Set16/Test_0015_1_00_205_2023-06-08T10_49_46.035648.jpg,16,MATWI/Set16/images/Test_0015_1_00_205_2023-06-08T10_49_46.035648.jpg,,,90.0,combination,90.0,2023-06-08T10:49:46.035648
Set16/Test_0015_1_00_206_2023-06-08T10_52_17.425321.jpg,16,MATWI/Set16/images/Test_0015_1_00_206_2023-06-08T10_52_17.425321.jpg,,,90.0,combination,90.0,2023-06-08T10:52:17.425321
Set16/Test_0015_1_00_207_2023-06-08T10_54_48.613566.jpg,16,MATWI/Set16/images/Test_0015_1_00_207_2023-06-08T10_54_48.613566.jpg,,,90.0,combination,90.0,2023-06-08T10:54:48.613566
Set16/Test_0015_1_00_208_2023-06-08T10_57_18.235111.jpg,16,MATWI/Set16/images/Test_0015_1_00_208_2023-06-08T10_57_18.235111.jpg,,,90.0,combination,90.0,2023-06-08T10:57:18.235111
Set16/Test_0015_1_00_209_2023-06-08T10_59_49.639327.jpg,16,MATWI/Set16/images/Test_0015_1_00_209_2023-06-08T10_59_49.639327.jpg,,,90.0,combination,90.0,2023-06-08T10:59:49.639327
Set16/Test_0015_1_00_210_2023-06-08T11_02_21.153855.jpg,16,MATWI/Set16/images/Test_0015_1_00_210_2023-06-08T11_02_21.153855.jpg,,,90.0,combination,90.0,2023-06-08T11:02:21.153855
Set16/Test_0015_1_00_211_2023-06-08T11_04_51.016216.jpg,16,MATWI/Set16/images/Test_0015_1_00_211_2023-06-08T11_04_51.016216.jpg,,,90.0,combination,90.0,2023-06-08T11:04:51.016216
Set16/Test_0015_1_00_212_2023-06-08T11_07_22.475546.jpg,16,MATWI/Set16/images/Test_0015_1_00_212_2023-06-08T11_07_22.475546.jpg,,,90.0,combination,90.0,2023-06-08T11:07:22.475546
Set16/Test_0015_1_00_213_2023-06-08T11_09_53.781820.jpg,16,MATWI/Set16/images/Test_0015_1_00_213_2023-06-08T11_09_53.781820.jpg,,,90.0,combination,90.0,2023-06-08T11:09:53.781820
Set16/Test_0015_1_00_214_2023-06-08T11_12_23.947615.jpg,16,MATWI/Set16/images/Test_0015_1_00_214_2023-06-08T11_12_23.947615.jpg,,,90.0,combination,90.0,2023-06-08T11:12:23.947615
Set16/Test_0015_1_00_215_2023-06-08T11_14_55.412810.jpg,16,MATWI/Set16/images/Test_0015_1_00_215_2023-06-08T11_14_55.412810.jpg,,,90.0,combination,90.0,2023-06-08T11:14:55.412810
Set16/Test_0015_1_00_216_2023-06-08T11_17_27.068401.jpg,16,MATWI/Set16/images/Test_0015_1_00_216_2023-06-08T11_17_27.068401.jpg,,,90.0,combination,90.0,2023-06-08T11:17:27.068401
Set16/Test_0015_1_00_217_2023-06-08T11_19_56.966865.jpg,16,MATWI/Set16/images/Test_0015_1_00_217_2023-06-08T11_19_56.966865.jpg,,,90.0,combination,90.0,2023-06-08T11:19:56.966865
Set16/Test_0015_1_00_218_2023-06-08T11_22_28.384518.jpg,16,MATWI/Set16/images/Test_0015_1_00_218_2023-06-08T11_22_28.384518.jpg,,,90.0,combination,90.0,2023-06-08T11:22:28.384518
Set16/Test_0015_1_00_219_2023-06-08T11_24_59.468372.jpg,16,MATWI/Set16/images/Test_0015_1_00_219_2023-06-08T11_24_59.468372.jpg,,,90.0,combination,90.0,2023-06-08T11:24:59.468372
Set16/Test_0015_1_00_220_2023-06-08T11_27_30.969878.jpg,16,MATWI/Set16/images/Test_0015_1_00_220_2023-06-08T11_27_30.969878.jpg,,,120.0,combination,120.0,2023-06-08T11:27:30.969878
Set16/Test_0015_1_00_221_2023-06-08T11_30_00.854538.jpg,16,MATWI/Set16/images/Test_0015_1_00_221_2023-06-08T11_30_00.854538.jpg,,,120.0,combination,120.0,2023-06-08T11:30:00.854538
Set16/Test_0015_1_00_222_2023-06-08T11_32_32.346325.jpg,16,MATWI/Set16/images/Test_0015_1_00_222_2023-06-08T11_32_32.346325.jpg,,,120.0,combination,120.0,2023-06-08T11:32:32.346325
Set16/Test_0015_1_00_223_2023-06-08T11_35_03.634390.jpg,16,MATWI/Set16/images/Test_0015_1_00_223_2023-06-08T11_35_03.634390.jpg,,,120.0,combination,120.0,2023-06-08T11:35:03.634390
Set16/Test_0015_1_00_224_2023-06-08T11_37_33.359722.jpg,16,MATWI/Set16/images/Test_0015_1_00_224_2023-06-08T11_37_33.359722.jpg,,,120.0,combination,120.0,2023-06-08T11:37:33.359722
Set16/Test_0015_1_00_225_2023-06-08T11_40_04.980176.jpg,16,MATWI/Set16/images/Test_0015_1_00_225_2023-06-08T11_40_04.980176.jpg,,,120.0,combination,120.0,2023-06-08T11:40:04.980176
Set16/Test_0015_1_00_226_2023-06-08T11_42_36.286384.jpg,16,MATWI/Set16/images/Test_0015_1_00_226_2023-06-08T11_42_36.286384.jpg,,,120.0,combination,120.0,2023-06-08T11:42:36.286384
Set16/Test_0015_1_00_227_2023-06-08T11_45_07.572109.jpg,16,MATWI/Set16/images/Test_0015_1_00_227_2023-06-08T11_45_07.572109.jpg,,,120.0,combination,120.0,2023-06-08T11:45:07.572109
Set16/Test_0015_1_00_228_2023-06-08T11_47_37.703703.jpg,16,MATWI/Set16/images/Test_0015_1_00_228_2023-06-08T11_47_37.703703.jpg,,,120.0,combination,120.0,2023-06-08T11:47:37.703703
Set16/Test_0015_1_00_229_2023-06-08T11_50_09.086309.jpg,16,MATWI/Set16/images/Test_0015_1_00_229_2023-06-08T11_50_09.086309.jpg,,,120.0,combination,120.0,2023-06-08T11:50:09.086309
Set16/Test_0015_1_00_230_2023-06-08T11_52_40.134164.jpg,16,MATWI/Set16/images/Test_0015_1_00_230_2023-06-08T11_52_40.134164.jpg,,,120.0,combination,120.0,2023-06-08T11:52:40.134164
Set16/Test_0015_1_00_231_2023-06-08T11_55_11.399748.jpg,16,MATWI/Set16/images/Test_0015_1_00_231_2023-06-08T11_55_11.399748.jpg,,,120.0,combination,120.0,2023-06-08T11:55:11.399748
Set16/Test_0015_1_00_232_2023-06-08T11_57_41.348769.jpg,16,MATWI/Set16/images/Test_0015_1_00_232_2023-06-08T11_57_41.348769.jpg,,,120.0,combination,120.0,2023-06-08T11:57:41.348769
Set16/Test_0015_1_00_233_2023-06-08T12_00_12.850784.jpg,16,MATWI/Set16/images/Test_0015_1_00_233_2023-06-08T12_00_12.850784.jpg,,,120.0,combination,120.0,2023-06-08T12:00:12.850784
Set16/Test_0015_1_00_234_2023-06-08T12_02_44.204511.jpg,16,MATWI/Set16/images/Test_0015_1_00_234_2023-06-08T12_02_44.204511.jpg,,,120.0,combination,120.0,2023-06-08T12:02:44.204511
Set16/Test_0015_1_00_235_2023-06-08T12_05_15.178766.jpg,16,MATWI/Set16/images/Test_0015_1_00_235_2023-06-08T12_05_15.178766.jpg,,,120.0,combination,120.0,2023-06-08T12:05:15.178766
Set16/Test_0015_1_00_236_2023-06-08T12_07_46.493970.jpg,16,MATWI/Set16/images/Test_0015_1_00_236_2023-06-08T12_07_46.493970.jpg,,,150.0,combination,150.0,2023-06-08T12:07:46.493970
Set16/Test_0015_1_00_237_2023-06-08T12_10_17.827512.jpg,16,MATWI/Set16/images/Test_0015_1_00_237_2023-06-08T12_10_17.827512.jpg,,,150.0,combination,150.0,2023-06-08T12:10:17.827512
Set16/Test_0015_1_00_238_2023-06-08T12_12_48.918288.jpg,16,MATWI/Set16/images/Test_0015_1_00_238_2023-06-08T12_12_48.918288.jpg,150.0,,,flank_wear,150.0,2023-06-08T12:12:48.918288
Set16/Test_0015_1_00_239_2023-06-08T12_15_20.196495.jpg,16,MATWI/Set16/images/Test_0015_1_00_239_2023-06-08T12_15_20.196495.jpg,,,150.0,combination,150.0,2023-06-08T12:15:20.196495
Set16/Test_0015_1_00_240_2023-06-08T12_17_51.285860.jpg,16,MATWI/Set16/images/Test_0015_1_00_240_2023-06-08T12_17_51.285860.jpg,,,150.0,combination,150.0,2023-06-08T12:17:51.285860
Set16/Test_0015_1_00_241_2023-06-08T12_20_22.472043.jpg,16,MATWI/Set16/images/Test_0015_1_00_241_2023-06-08T12_20_22.472043.jpg,150.0,,,flank_wear,150.0,2023-06-08T12:20:22.472043
Set16/Test_0015_1_00_242_2023-06-08T12_22_53.706178.jpg,16,MATWI/Set16/images/Test_0015_1_00_242_2023-06-08T12_22_53.706178.jpg,,,180.0,combination,180.0,2023-06-08T12:22:53.706178
Set16/Test_0015_1_00_243_2023-06-08T12_25_25.183543.jpg,16,MATWI/Set16/images/Test_0015_1_00_243_2023-06-08T12_25_25.183543.jpg,,,180.0,combination,180.0,2023-06-08T12:25:25.183543
Set16/Test_0015_1_00_244_2023-06-08T12_27_55.170178.jpg,16,MATWI/Set16/images/Test_0015_1_00_244_2023-06-08T12_27_55.170178.jpg,,,180.0,combination,180.0,2023-06-08T12:27:55.170178
Set16/Test_0015_1_00_245_2023-06-08T12_30_26.649131.jpg,16,MATWI/Set16/images/Test_0015_1_00_245_2023-06-08T12_30_26.649131.jpg,,,180.0,combination,180.0,2023-06-08T12:30:26.649131
Set16/Test_0015_1_00_246_2023-06-08T12_32_58.028060.jpg,16,MATWI/Set16/images/Test_0015_1_00_246_2023-06-08T12_32_58.028060.jpg,,,180.0,combination,180.0,2023-06-08T12:32:58.028060
Set16/Test_0015_1_00_247_2023-06-08T12_35_29.363537.jpg,16,MATWI/Set16/images/Test_0015_1_00_247_2023-06-08T12_35_29.363537.jpg,,,180.0,combination,180.0,2023-06-08T12:35:29.363537
Set16/Test_0015_1_00_248_2023-06-08T12_38_00.879795.jpg,16,MATWI/Set16/images/Test_0015_1_00_248_2023-06-08T12_38_00.879795.jpg,,,180.0,combination,180.0,2023-06-08T12:38:00.879795
Set16/Test_0015_1_00_249_2023-06-08T12_40_31.777381.jpg,16,MATWI/Set16/images/Test_0015_1_00_249_2023-06-08T12_40_31.777381.jpg,,,180.0,combination,180.0,2023-06-08T12:40:31.777381
Set16/Test_0015_1_00_250_2023-06-08T12_43_02.565065.jpg,16,MATWI/Set16/images/Test_0015_1_00_250_2023-06-08T12_43_02.565065.jpg,,,180.0,combination,180.0,2023-06-08T12:43:02.565065
Set16/Test_0015_1_00_251_2023-06-08T12_56_23.775969.jpg,16,MATWI/Set16/images/Test_0015_1_00_251_2023-06-08T12_56_23.775969.jpg,,,180.0,combination,180.0,2023-06-08T12:56:23.775969
Set16/Test_0015_1_00_252_2023-06-08T12_58_33.848795.jpg,16,MATWI/Set16/images/Test_0015_1_00_252_2023-06-08T12_58_33.848795.jpg,,,180.0,combination,180.0,2023-06-08T12:58:33.848795
Set16/Test_0015_1_00_253_2023-06-08T13_00_44.449847.jpg,16,MATWI/Set16/images/Test_0015_1_00_253_2023-06-08T13_00_44.449847.jpg,,,180.0,combination,180.0,2023-06-08T13:00:44.449847
Set16/Test_0015_1_00_254_2023-06-08T13_02_55.284348.jpg,16,MATWI/Set16/images/Test_0015_1_00_254_2023-06-08T13_02_55.284348.jpg,,,180.0,combination,180.0,2023-06-08T13:02:55.284348
Set16/Test_0015_1_00_255_2023-06-08T13_05_05.833925.jpg,16,MATWI/Set16/images/Test_0015_1_00_255_2023-06-08T13_05_05.833925.jpg,,,180.0,combination,180.0,2023-06-08T13:05:05.833925
Set16/Test_0015_1_00_256_2023-06-08T13_07_16.695602.jpg,16,MATWI/Set16/images/Test_0015_1_00_256_2023-06-08T13_07_16.695602.jpg,,,180.0,combination,180.0,2023-06-08T13:07:16.695602
Set16/Test_0015_1_00_257_2023-06-08T13_09_27.568505.jpg,16,MATWI/Set16/images/Test_0015_1_00_257_2023-06-08T13_09_27.568505.jpg,,,180.0,combination,180.0,2023-06-08T13:09:27.568505
Set16/Test_0015_1_00_258_2023-06-08T13_11_38.492486.jpg,16,MATWI/Set16/images/Test_0015_1_00_258_2023-06-08T13_11_38.492486.jpg,,,180.0,combination,180.0,2023-06-08T13:11:38.492486
Set16/Test_0015_1_00_259_2023-06-08T13_13_49.230952.jpg,16,MATWI/Set16/images/Test_0015_1_00_259_2023-06-08T13_13_49.230952.jpg,,,180.0,combination,180.0,2023-06-08T13:13:49.230952
Set16/Test_0015_1_00_260_2023-06-08T13_15_59.136153.jpg,16,MATWI/Set16/images/Test_0015_1_00_260_2023-06-08T13_15_59.136153.jpg,,,180.0,combination,180.0,2023-06-08T13:15:59.136153
Set16/Test_0015_1_00_261_2023-06-08T13_18_10.240417.jpg,16,MATWI/Set16/images/Test_0015_1_00_261_2023-06-08T13_18_10.240417.jpg,,,180.0,combination,180.0,2023-06-08T13:18:10.240417
Set16/Test_0015_1_00_262_2023-06-08T13_20_21.258288.jpg,16,MATWI/Set16/images/Test_0015_1_00_262_2023-06-08T13_20_21.258288.jpg,,,180.0,combination,180.0,2023-06-08T13:20:21.258288
Set16/Test_0015_1_00_263_2023-06-08T13_22_32.232686.jpg,16,MATWI/Set16/images/Test_0015_1_00_263_2023-06-08T13_22_32.232686.jpg,,,180.0,combination,180.0,2023-06-08T13:22:32.232686
Set16/Test_0015_1_00_264_2023-06-08T13_24_43.215171.jpg,16,MATWI/Set16/images/Test_0015_1_00_264_2023-06-08T13_24_43.215171.jpg,,,180.0,combination,180.0,2023-06-08T13:24:43.215171
Set16/Test_0015_1_00_265_2023-06-08T13_26_54.302772.jpg,16,MATWI/Set16/images/Test_0015_1_00_265_2023-06-08T13_26_54.302772.jpg,,,180.0,combination,180.0,2023-06-08T13:26:54.302772
Set16/Test_0015_1_00_266_2023-06-08T13_29_05.201240.jpg,16,MATWI/Set16/images/Test_0015_1_00_266_2023-06-08T13_29_05.201240.jpg,,,180.0,combination,180.0,2023-06-08T13:29:05.201240
Set16/Test_0015_1_00_267_2023-06-08T13_31_16.099629.jpg,16,MATWI/Set16/images/Test_0015_1_00_267_2023-06-08T13_31_16.099629.jpg,,,180.0,combination,180.0,2023-06-08T13:31:16.099629
Set16/Test_0015_1_00_268_2023-06-08T13_33_27.022071.jpg,16,MATWI/Set16/images/Test_0015_1_00_268_2023-06-08T13_33_27.022071.jpg,,,180.0,combination,180.0,2023-06-08T13:33:27.022071
Set16/Test_0015_1_00_269_2023-06-08T13_35_37.979934.jpg,16,MATWI/Set16/images/Test_0015_1_00_269_2023-06-08T13_35_37.979934.jpg,,,180.0,combination,180.0,2023-06-08T13:35:37.979934
Set16/Test_0015_1_00_270_2023-06-08T13_37_48.812364.jpg,16,MATWI/Set16/images/Test_0015_1_00_270_2023-06-08T13_37_48.812364.jpg,,,210.0,combination,210.0,2023-06-08T13:37:48.812364
Set16/Test_0015_1_00_271_2023-06-08T13_40_00.072650.jpg,16,MATWI/Set16/images/Test_0015_1_00_271_2023-06-08T13_40_00.072650.jpg,,,210.0,combination,210.0,2023-06-08T13:40:00.072650
Set16/Test_0015_1_00_272_2023-06-08T13_42_11.208510.jpg,16,MATWI/Set16/images/Test_0015_1_00_272_2023-06-08T13_42_11.208510.jpg,,,210.0,combination,210.0,2023-06-08T13:42:11.208510
Set16/Test_0015_1_00_273_2023-06-08T13_44_22.649641.jpg,16,MATWI/Set16/images/Test_0015_1_00_273_2023-06-08T13_44_22.649641.jpg,,,240.0,combination,240.0,2023-06-08T13:44:22.649641
Set16/Test_0015_1_00_274_2023-06-08T13_46_33.504362.jpg,16,MATWI/Set16/images/Test_0015_1_00_274_2023-06-08T13_46_33.504362.jpg,,,240.0,combination,240.0,2023-06-08T13:46:33.504362
Set16/Test_0015_1_00_275_2023-06-08T13_48_44.543297.jpg,16,MATWI/Set16/images/Test_0015_1_00_275_2023-06-08T13_48_44.543297.jpg,,,240.0,combination,240.0,2023-06-08T13:48:44.543297
Set16/Test_0015_1_00_276_2023-06-08T13_50_55.553108.jpg,16,MATWI/Set16/images/Test_0015_1_00_276_2023-06-08T13_50_55.553108.jpg,,,240.0,combination,240.0,2023-06-08T13:50:55.553108
Set16/Test_0015_1_00_277_2023-06-08T13_53_06.525986.jpg,16,MATWI/Set16/images/Test_0015_1_00_277_2023-06-08T13_53_06.525986.jpg,,,240.0,combination,240.0,2023-06-08T13:53:06.525986
Set16/Test_0015_1_00_278_2023-06-08T13_55_17.583265.jpg,16,MATWI/Set16/images/Test_0015_1_00_278_2023-06-08T13_55_17.583265.jpg,,,240.0,combination,240.0,2023-06-08T13:55:17.583265
Set16/Test_0015_1_00_279_2023-06-08T13_57_28.650144.jpg,16,MATWI/Set16/images/Test_0015_1_00_279_2023-06-08T13_57_28.650144.jpg,,,240.0,combination,240.0,2023-06-08T13:57:28.650144
Set16/Test_0015_1_00_280_2023-06-08T13_59_39.831349.jpg,16,MATWI/Set16/images/Test_0015_1_00_280_2023-06-08T13_59_39.831349.jpg,,,240.0,combination,240.0,2023-06-08T13:59:39.831349
Set16/Test_0015_1_00_281_2023-06-08T14_01_50.956624.jpg,16,MATWI/Set16/images/Test_0015_1_00_281_2023-06-08T14_01_50.956624.jpg,,,240.0,combination,240.0,2023-06-08T14:01:50.956624
Set16/Test_0015_1_00_282_2023-06-08T14_04_03.553657.jpg,16,MATWI/Set16/images/Test_0015_1_00_282_2023-06-08T14_04_03.553657.jpg,,,240.0,combination,240.0,2023-06-08T14:04:03.553657
Set16/Test_0015_1_00_283_2023-06-08T14_06_14.465517.jpg,16,MATWI/Set16/images/Test_0015_1_00_283_2023-06-08T14_06_14.465517.jpg,,,240.0,combination,240.0,2023-06-08T14:06:14.465517
Set16/Test_0015_1_00_284_2023-06-08T14_08_25.230590.jpg,16,MATWI/Set16/images/Test_0015_1_00_284_2023-06-08T14_08_25.230590.jpg,,,240.0,combination,240.0,2023-06-08T14:08:25.230590
Set16/Test_0015_1_00_285_2023-06-08T14_10_36.446810.jpg,16,MATWI/Set16/images/Test_0015_1_00_285_2023-06-08T14_10_36.446810.jpg,,,240.0,combination,240.0,2023-06-08T14:10:36.446810
Set16/Test_0015_1_00_286_2023-06-08T14_12_47.526121.jpg,16,MATWI/Set16/images/Test_0015_1_00_286_2023-06-08T14_12_47.526121.jpg,,,240.0,combination,240.0,2023-06-08T14:12:47.526121
Set16/Test_0015_1_00_287_2023-06-08T14_15_00.259628.jpg,16,MATWI/Set16/images/Test_0015_1_00_287_2023-06-08T14_15_00.259628.jpg,,,240.0,combination,240.0,2023-06-08T14:15:00.259628
Set16/Test_0015_1_00_288_2023-06-08T14_17_11.499324.jpg,16,MATWI/Set16/images/Test_0015_1_00_288_2023-06-08T14_17_11.499324.jpg,,,240.0,combination,240.0,2023-06-08T14:17:11.499324
Set16/Test_0015_1_00_289_2023-06-08T14_19_22.096561.jpg,16,MATWI/Set16/images/Test_0015_1_00_289_2023-06-08T14_19_22.096561.jpg,,,240.0,combination,240.0,2023-06-08T14:19:22.096561
Set16/Test_0015_1_00_290_2023-06-08T14_21_34.750504.jpg,16,MATWI/Set16/images/Test_0015_1_00_290_2023-06-08T14_21_34.750504.jpg,,,240.0,combination,240.0,2023-06-08T14:21:34.750504
Set16/Test_0015_1_00_291_2023-06-08T14_23_45.638971.jpg,16,MATWI/Set16/images/Test_0015_1_00_291_2023-06-08T14_23_45.638971.jpg,,,240.0,combination,240.0,2023-06-08T14:23:45.638971
Set16/Test_0015_1_00_292_2023-06-08T14_25_56.567793.jpg,16,MATWI/Set16/images/Test_0015_1_00_292_2023-06-08T14_25_56.567793.jpg,,,240.0,combination,240.0,2023-06-08T14:25:56.567793
Set16/Test_0015_1_00_293_2023-06-08T14_28_09.266763.jpg,16,MATWI/Set16/images/Test_0015_1_00_293_2023-06-08T14_28_09.266763.jpg,,,240.0,combination,240.0,2023-06-08T14:28:09.266763
Set16/Test_0015_1_00_294_2023-06-08T14_30_20.396053.jpg,16,MATWI/Set16/images/Test_0015_1_00_294_2023-06-08T14_30_20.396053.jpg,,,240.0,combination,240.0,2023-06-08T14:30:20.396053
Set16/Test_0015_1_00_295_2023-06-08T14_32_31.315922.jpg,16,MATWI/Set16/images/Test_0015_1_00_295_2023-06-08T14_32_31.315922.jpg,,,240.0,combination,240.0,2023-06-08T14:32:31.315922
Set16/Test_0015_1_00_296_2023-06-08T14_34_42.552222.jpg,16,MATWI/Set16/images/Test_0015_1_00_296_2023-06-08T14_34_42.552222.jpg,,,240.0,combination,240.0,2023-06-08T14:34:42.552222
Set16/Test_0015_1_00_297_2023-06-08T14_36_55.037858.jpg,16,MATWI/Set16/images/Test_0015_1_00_297_2023-06-08T14_36_55.037858.jpg,,,240.0,combination,240.0,2023-06-08T14:36:55.037858
Set16/Test_0015_1_00_298_2023-06-08T14_39_06.104169.jpg,16,MATWI/Set16/images/Test_0015_1_00_298_2023-06-08T14_39_06.104169.jpg,,,240.0,combination,240.0,2023-06-08T14:39:06.104169
Set16/Test_0015_1_00_299_2023-06-08T14_41_17.475912.jpg,16,MATWI/Set16/images/Test_0015_1_00_299_2023-06-08T14_41_17.475912.jpg,,,240.0,combination,240.0,2023-06-08T14:41:17.475912
Set16/Test_0015_1_00_300_2023-06-08T14_43_28.923958.jpg,16,MATWI/Set16/images/Test_0015_1_00_300_2023-06-08T14_43_28.923958.jpg,300.0,,,flank_wear,300.0,2023-06-08T14:43:28.923958
Set17/Test_0015_1_00_000_2023-07-03T10_48_12.931962.jpg,17,MATWI/Set17/images/Test_0015_1_00_000_2023-07-03T10_48_12.931962.jpg,30.0,,,flank_wear,30.0,2023-07-03T10:48:12.931962
Set17/Test_0015_1_00_001_2023-07-03T10_49_40.753974.jpg,17,MATWI/Set17/images/Test_0015_1_00_001_2023-07-03T10_49_40.753974.jpg,,,75.0,combination,75.0,2023-07-03T10:49:40.753974
Set17/Test_0015_1_00_002_2023-07-03T10_50_01.214549.jpg,17,MATWI/Set17/images/Test_0015_1_00_002_2023-07-03T10_50_01.214549.jpg,30.0,,,flank_wear,30.0,2023-07-03T10:50:01.214549
Set17/Test_0015_1_00_003_2023-07-03T10_51_29.493289.jpg,17,MATWI/Set17/images/Test_0015_1_00_003_2023-07-03T10_51_29.493289.jpg,,,75.0,combination,75.0,2023-07-03T10:51:29.493289
Set17/Test_0015_1_00_004_2023-07-03T10_51_48.428762.jpg,17,MATWI/Set17/images/Test_0015_1_00_004_2023-07-03T10_51_48.428762.jpg,30.0,,,flank_wear,30.0,2023-07-03T10:51:48.428762
Set17/Test_0015_1_00_005_2023-07-03T10_53_16.917772.jpg,17,MATWI/Set17/images/Test_0015_1_00_005_2023-07-03T10_53_16.917772.jpg,,,90.0,combination,90.0,2023-07-03T10:53:16.917772
